,date,Current_time,dayofweek,precipitation,temperature,holiday,station_name,bikein,bikeout,bikeloss
17,2022-09-18,4,6.0,0.0,8.0,0.0,69,18,19,-1
17,2022-09-18,1,6.0,0.0,8.0,0.0,70,4,18,-14
17,2022-09-18,2,6.0,0.0,8.0,0.0,70,12,10,2
17,2022-09-18,3,6.0,0.0,8.0,0.0,70,19,20,-1
17,2022-09-18,4,6.0,0.0,8.0,0.0,70,43,40,3
17,2022-09-18,1,6.0,0.0,8.0,0.0,71,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,71,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,71,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,71,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,72,3,1,2
17,2022-09-18,2,6.0,0.0,8.0,0.0,72,17,14,3
17,2022-09-18,3,6.0,0.0,8.0,0.0,72,21,22,-1
17,2022-09-18,4,6.0,0.0,8.0,0.0,72,27,29,-2
17,2022-09-18,1,6.0,0.0,8.0,0.0,73,10,6,4
17,2022-09-18,2,6.0,0.0,8.0,0.0,73,11,11,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,73,18,19,-1
17,2022-09-18,4,6.0,0.0,8.0,0.0,73,24,17,7
17,2022-09-18,1,6.0,0.0,8.0,0.0,74,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,74,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,74,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,74,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,75,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,75,0,3,-3
17,2022-09-18,3,6.0,0.0,8.0,0.0,75,0,1,-1
17,2022-09-18,4,6.0,0.0,8.0,0.0,75,0,8,-8
17,2022-09-18,1,6.0,0.0,8.0,0.0,76,0,1,-1
17,2022-09-18,2,6.0,0.0,8.0,0.0,76,4,1,3
17,2022-09-18,3,6.0,0.0,8.0,0.0,76,7,1,6
17,2022-09-18,4,6.0,0.0,8.0,0.0,76,2,3,-1
17,2022-09-18,1,6.0,0.0,8.0,0.0,77,13,4,9
17,2022-09-18,2,6.0,0.0,8.0,0.0,77,6,13,-7
17,2022-09-18,3,6.0,0.0,8.0,0.0,77,13,10,3
17,2022-09-18,4,6.0,0.0,8.0,0.0,77,17,16,1
17,2022-09-18,1,6.0,0.0,8.0,0.0,78,2,2,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,78,9,8,1
17,2022-09-18,3,6.0,0.0,8.0,0.0,78,15,15,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,78,18,15,3
17,2022-09-18,1,6.0,0.0,8.0,0.0,79,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,79,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,79,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,79,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,80,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,80,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,80,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,80,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,81,1,1,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,81,14,4,10
17,2022-09-18,3,6.0,0.0,8.0,0.0,81,8,5,3
17,2022-09-18,4,6.0,0.0,8.0,0.0,81,9,7,2
17,2022-09-18,1,6.0,0.0,8.0,0.0,82,0,3,-3
17,2022-09-18,2,6.0,0.0,8.0,0.0,82,6,1,5
17,2022-09-18,3,6.0,0.0,8.0,0.0,82,1,1,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,82,6,10,-4
17,2022-09-18,1,6.0,0.0,8.0,0.0,83,6,3,3
17,2022-09-18,2,6.0,0.0,8.0,0.0,83,15,12,3
17,2022-09-18,3,6.0,0.0,8.0,0.0,83,29,27,2
17,2022-09-18,4,6.0,0.0,8.0,0.0,83,40,46,-6
17,2022-09-18,1,6.0,0.0,8.0,0.0,84,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,84,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,84,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,84,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,85,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,85,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,85,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,85,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,86,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,86,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,86,0,1,-1
17,2022-09-18,4,6.0,0.0,8.0,0.0,86,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,87,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,87,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,87,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,87,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,88,4,4,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,88,17,22,-5
17,2022-09-18,3,6.0,0.0,8.0,0.0,88,47,38,9
17,2022-09-18,4,6.0,0.0,8.0,0.0,88,83,100,-17
17,2022-09-18,1,6.0,0.0,8.0,0.0,89,4,5,-1
17,2022-09-18,2,6.0,0.0,8.0,0.0,89,14,22,-8
17,2022-09-18,3,6.0,0.0,8.0,0.0,89,16,23,-7
17,2022-09-18,4,6.0,0.0,8.0,0.0,89,41,30,11
17,2022-09-18,1,6.0,0.0,8.0,0.0,90,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,90,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,90,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,90,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,91,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,91,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,91,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,91,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,92,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,92,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,92,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,92,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,93,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,93,0,0,0
17,2022-09-18,3,6.0,0.0,8.0,0.0,93,0,0,0
17,2022-09-18,4,6.0,0.0,8.0,0.0,93,0,0,0
17,2022-09-18,1,6.0,0.0,8.0,0.0,94,0,2,-2
17,2022-09-18,2,6.0,0.0,8.0,0.0,94,5,0,5
17,2022-09-18,3,6.0,0.0,8.0,0.0,94,11,7,4
17,2022-09-18,4,6.0,0.0,8.0,0.0,94,8,14,-6
17,2022-09-18,1,6.0,0.0,8.0,0.0,95,0,0,0
17,2022-09-18,2,6.0,0.0,8.0,0.0,95,5,2,3
17,2022-09-18,3,6.0,0.0,8.0,0.0,95,9,2,7
17,2022-09-18,4,6.0,0.0,8.0,0.0,95,8,15,-7
18,2022-09-19,1,0.0,0.0,8.5,0.0,0,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,0,9,6,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,0,6,2,4
18,2022-09-19,4,0.0,0.0,8.5,0.0,0,14,16,-2
18,2022-09-19,1,0.0,0.0,8.5,0.0,1,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,1,10,6,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,1,6,6,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,1,10,29,-19
18,2022-09-19,1,0.0,0.0,8.5,0.0,2,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,2,4,1,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,2,2,1,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,2,4,7,-3
18,2022-09-19,1,0.0,0.0,8.5,0.0,3,1,2,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,3,11,2,9
18,2022-09-19,3,0.0,0.0,8.5,0.0,3,3,5,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,3,8,8,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,4,1,2,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,4,2,1,1
18,2022-09-19,3,0.0,0.0,8.5,0.0,4,1,3,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,4,4,3,1
18,2022-09-19,1,0.0,0.0,8.5,0.0,5,1,2,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,5,8,16,-8
18,2022-09-19,3,0.0,0.0,8.5,0.0,5,11,11,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,5,21,18,3
18,2022-09-19,1,0.0,0.0,8.5,0.0,6,4,0,4
18,2022-09-19,2,0.0,0.0,8.5,0.0,6,9,5,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,6,3,3,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,6,6,15,-9
18,2022-09-19,1,0.0,0.0,8.5,0.0,7,4,0,4
18,2022-09-19,2,0.0,0.0,8.5,0.0,7,30,9,21
18,2022-09-19,3,0.0,0.0,8.5,0.0,7,10,15,-5
18,2022-09-19,4,0.0,0.0,8.5,0.0,7,12,33,-21
18,2022-09-19,1,0.0,0.0,8.5,0.0,8,0,2,-2
18,2022-09-19,2,0.0,0.0,8.5,0.0,8,1,2,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,8,1,3,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,8,1,1,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,9,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,9,0,1,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,9,0,2,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,9,0,2,-2
18,2022-09-19,1,0.0,0.0,8.5,0.0,10,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,10,2,1,1
18,2022-09-19,3,0.0,0.0,8.5,0.0,10,1,0,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,10,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,11,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,11,10,14,-4
18,2022-09-19,3,0.0,0.0,8.5,0.0,11,7,5,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,11,19,9,10
18,2022-09-19,1,0.0,0.0,8.5,0.0,12,0,2,-2
18,2022-09-19,2,0.0,0.0,8.5,0.0,12,14,6,8
18,2022-09-19,3,0.0,0.0,8.5,0.0,12,1,1,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,12,1,4,-3
18,2022-09-19,1,0.0,0.0,8.5,0.0,13,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,13,12,32,-20
18,2022-09-19,3,0.0,0.0,8.5,0.0,13,15,8,7
18,2022-09-19,4,0.0,0.0,8.5,0.0,13,38,25,13
18,2022-09-19,1,0.0,0.0,8.5,0.0,14,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,14,10,14,-4
18,2022-09-19,3,0.0,0.0,8.5,0.0,14,16,15,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,14,34,31,3
18,2022-09-19,1,0.0,0.0,8.5,0.0,15,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,15,3,13,-10
18,2022-09-19,3,0.0,0.0,8.5,0.0,15,14,15,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,15,17,10,7
18,2022-09-19,1,0.0,0.0,8.5,0.0,16,2,2,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,16,10,11,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,16,6,4,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,16,17,20,-3
18,2022-09-19,1,0.0,0.0,8.5,0.0,17,2,2,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,17,13,11,2
18,2022-09-19,3,0.0,0.0,8.5,0.0,17,8,4,4
18,2022-09-19,4,0.0,0.0,8.5,0.0,17,13,19,-6
18,2022-09-19,1,0.0,0.0,8.5,0.0,18,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,18,9,11,-2
18,2022-09-19,3,0.0,0.0,8.5,0.0,18,4,4,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,18,15,12,3
18,2022-09-19,1,0.0,0.0,8.5,0.0,19,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,19,21,5,16
18,2022-09-19,3,0.0,0.0,8.5,0.0,19,7,5,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,19,15,36,-21
18,2022-09-19,1,0.0,0.0,8.5,0.0,20,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,20,0,0,0
18,2022-09-19,3,0.0,0.0,8.5,0.0,20,0,0,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,20,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,21,0,4,-4
18,2022-09-19,2,0.0,0.0,8.5,0.0,21,17,83,-66
18,2022-09-19,3,0.0,0.0,8.5,0.0,21,24,23,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,21,98,31,67
18,2022-09-19,1,0.0,0.0,8.5,0.0,22,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,22,13,5,8
18,2022-09-19,3,0.0,0.0,8.5,0.0,22,7,5,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,22,7,11,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,23,4,13,-9
18,2022-09-19,2,0.0,0.0,8.5,0.0,23,25,43,-18
18,2022-09-19,3,0.0,0.0,8.5,0.0,23,27,22,5
18,2022-09-19,4,0.0,0.0,8.5,0.0,23,57,32,25
18,2022-09-19,1,0.0,0.0,8.5,0.0,24,3,1,2
18,2022-09-19,2,0.0,0.0,8.5,0.0,24,7,13,-6
18,2022-09-19,3,0.0,0.0,8.5,0.0,24,8,7,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,24,21,19,2
18,2022-09-19,1,0.0,0.0,8.5,0.0,25,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,25,7,5,2
18,2022-09-19,3,0.0,0.0,8.5,0.0,25,9,7,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,25,10,14,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,26,3,6,-3
18,2022-09-19,2,0.0,0.0,8.5,0.0,26,32,115,-83
18,2022-09-19,3,0.0,0.0,8.5,0.0,26,22,15,7
18,2022-09-19,4,0.0,0.0,8.5,0.0,26,104,32,72
18,2022-09-19,1,0.0,0.0,8.5,0.0,27,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,27,13,9,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,27,3,5,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,27,14,26,-12
18,2022-09-19,1,0.0,0.0,8.5,0.0,28,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,28,0,0,0
18,2022-09-19,3,0.0,0.0,8.5,0.0,28,0,0,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,28,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,29,1,4,-3
18,2022-09-19,2,0.0,0.0,8.5,0.0,29,23,42,-19
18,2022-09-19,3,0.0,0.0,8.5,0.0,29,26,14,12
18,2022-09-19,4,0.0,0.0,8.5,0.0,29,45,36,9
18,2022-09-19,1,0.0,0.0,8.5,0.0,30,3,1,2
18,2022-09-19,2,0.0,0.0,8.5,0.0,30,14,7,7
18,2022-09-19,3,0.0,0.0,8.5,0.0,30,6,10,-4
18,2022-09-19,4,0.0,0.0,8.5,0.0,30,18,21,-3
18,2022-09-19,1,0.0,0.0,8.5,0.0,31,10,7,3
18,2022-09-19,2,0.0,0.0,8.5,0.0,31,14,10,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,31,6,10,-4
18,2022-09-19,4,0.0,0.0,8.5,0.0,31,26,25,1
18,2022-09-19,1,0.0,0.0,8.5,0.0,32,0,2,-2
18,2022-09-19,2,0.0,0.0,8.5,0.0,32,14,9,5
18,2022-09-19,3,0.0,0.0,8.5,0.0,32,7,7,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,32,14,20,-6
18,2022-09-19,1,0.0,0.0,8.5,0.0,33,3,3,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,33,11,17,-6
18,2022-09-19,3,0.0,0.0,8.5,0.0,33,19,19,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,33,30,15,15
18,2022-09-19,1,0.0,0.0,8.5,0.0,34,1,4,-3
18,2022-09-19,2,0.0,0.0,8.5,0.0,34,13,42,-29
18,2022-09-19,3,0.0,0.0,8.5,0.0,34,17,9,8
18,2022-09-19,4,0.0,0.0,8.5,0.0,34,38,14,24
18,2022-09-19,1,0.0,0.0,8.5,0.0,35,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,35,9,6,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,35,12,16,-4
18,2022-09-19,4,0.0,0.0,8.5,0.0,35,12,12,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,36,5,4,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,36,8,5,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,36,2,1,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,36,5,13,-8
18,2022-09-19,1,0.0,0.0,8.5,0.0,37,0,2,-2
18,2022-09-19,2,0.0,0.0,8.5,0.0,37,3,7,-4
18,2022-09-19,3,0.0,0.0,8.5,0.0,37,3,2,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,37,13,13,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,38,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,38,20,22,-2
18,2022-09-19,3,0.0,0.0,8.5,0.0,38,9,12,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,38,38,33,5
18,2022-09-19,1,0.0,0.0,8.5,0.0,39,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,39,12,9,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,39,9,13,-4
18,2022-09-19,4,0.0,0.0,8.5,0.0,39,18,13,5
18,2022-09-19,1,0.0,0.0,8.5,0.0,40,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,40,4,5,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,40,2,2,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,40,5,9,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,41,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,41,12,8,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,41,2,5,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,41,5,14,-9
18,2022-09-19,1,0.0,0.0,8.5,0.0,42,4,0,4
18,2022-09-19,2,0.0,0.0,8.5,0.0,42,16,13,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,42,18,19,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,42,25,30,-5
18,2022-09-19,1,0.0,0.0,8.5,0.0,43,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,43,15,3,12
18,2022-09-19,3,0.0,0.0,8.5,0.0,43,0,1,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,43,7,10,-3
18,2022-09-19,1,0.0,0.0,8.5,0.0,44,3,2,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,44,10,8,2
18,2022-09-19,3,0.0,0.0,8.5,0.0,44,13,10,3
18,2022-09-19,4,0.0,0.0,8.5,0.0,44,6,12,-6
18,2022-09-19,1,0.0,0.0,8.5,0.0,45,2,3,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,45,23,7,16
18,2022-09-19,3,0.0,0.0,8.5,0.0,45,7,6,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,45,11,18,-7
18,2022-09-19,1,0.0,0.0,8.5,0.0,46,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,46,7,3,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,46,3,5,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,46,5,12,-7
18,2022-09-19,1,0.0,0.0,8.5,0.0,47,0,1,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,47,6,0,6
18,2022-09-19,3,0.0,0.0,8.5,0.0,47,1,4,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,47,2,6,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,48,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,48,15,4,11
18,2022-09-19,3,0.0,0.0,8.5,0.0,48,0,0,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,48,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,49,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,49,2,2,0
18,2022-09-19,3,0.0,0.0,8.5,0.0,49,3,1,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,49,0,2,-2
18,2022-09-19,1,0.0,0.0,8.5,0.0,50,2,1,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,50,10,10,0
18,2022-09-19,3,0.0,0.0,8.5,0.0,50,5,3,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,50,13,8,5
18,2022-09-19,1,0.0,0.0,8.5,0.0,51,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,51,11,3,8
18,2022-09-19,3,0.0,0.0,8.5,0.0,51,3,4,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,51,4,9,-5
18,2022-09-19,1,0.0,0.0,8.5,0.0,52,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,52,9,3,6
18,2022-09-19,3,0.0,0.0,8.5,0.0,52,8,15,-7
18,2022-09-19,4,0.0,0.0,8.5,0.0,52,17,22,-5
18,2022-09-19,1,0.0,0.0,8.5,0.0,53,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,53,8,3,5
18,2022-09-19,3,0.0,0.0,8.5,0.0,53,3,3,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,53,3,11,-8
18,2022-09-19,1,0.0,0.0,8.5,0.0,54,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,54,3,1,2
18,2022-09-19,3,0.0,0.0,8.5,0.0,54,3,4,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,54,8,7,1
18,2022-09-19,1,0.0,0.0,8.5,0.0,55,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,55,0,0,0
18,2022-09-19,3,0.0,0.0,8.5,0.0,55,0,0,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,55,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,56,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,56,17,10,7
18,2022-09-19,3,0.0,0.0,8.5,0.0,56,9,4,5
18,2022-09-19,4,0.0,0.0,8.5,0.0,56,4,12,-8
18,2022-09-19,1,0.0,0.0,8.5,0.0,57,2,1,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,57,9,14,-5
18,2022-09-19,3,0.0,0.0,8.5,0.0,57,7,10,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,57,22,21,1
18,2022-09-19,1,0.0,0.0,8.5,0.0,58,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,58,9,6,3
18,2022-09-19,3,0.0,0.0,8.5,0.0,58,5,3,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,58,5,10,-5
18,2022-09-19,1,0.0,0.0,8.5,0.0,59,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,59,4,12,-8
18,2022-09-19,3,0.0,0.0,8.5,0.0,59,9,11,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,59,14,2,12
18,2022-09-19,1,0.0,0.0,8.5,0.0,60,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,60,25,13,12
18,2022-09-19,3,0.0,0.0,8.5,0.0,60,12,11,1
18,2022-09-19,4,0.0,0.0,8.5,0.0,60,21,33,-12
18,2022-09-19,1,0.0,0.0,8.5,0.0,61,2,0,2
18,2022-09-19,2,0.0,0.0,8.5,0.0,61,13,9,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,61,4,7,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,61,8,18,-10
18,2022-09-19,1,0.0,0.0,8.5,0.0,62,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,62,20,10,10
18,2022-09-19,3,0.0,0.0,8.5,0.0,62,12,9,3
18,2022-09-19,4,0.0,0.0,8.5,0.0,62,9,13,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,63,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,63,14,9,5
18,2022-09-19,3,0.0,0.0,8.5,0.0,63,6,9,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,63,14,16,-2
18,2022-09-19,1,0.0,0.0,8.5,0.0,64,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,64,19,5,14
18,2022-09-19,3,0.0,0.0,8.5,0.0,64,1,4,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,64,6,12,-6
18,2022-09-19,1,0.0,0.0,8.5,0.0,65,0,2,-2
18,2022-09-19,2,0.0,0.0,8.5,0.0,65,16,12,4
18,2022-09-19,3,0.0,0.0,8.5,0.0,65,7,10,-3
18,2022-09-19,4,0.0,0.0,8.5,0.0,65,11,12,-1
18,2022-09-19,1,0.0,0.0,8.5,0.0,66,1,1,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,66,10,3,7
18,2022-09-19,3,0.0,0.0,8.5,0.0,66,3,5,-2
18,2022-09-19,4,0.0,0.0,8.5,0.0,66,9,11,-2
18,2022-09-19,1,0.0,0.0,8.5,0.0,67,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,67,12,3,9
18,2022-09-19,3,0.0,0.0,8.5,0.0,67,10,15,-5
18,2022-09-19,4,0.0,0.0,8.5,0.0,67,11,15,-4
18,2022-09-19,1,0.0,0.0,8.5,0.0,68,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,68,8,7,1
18,2022-09-19,3,0.0,0.0,8.5,0.0,68,5,6,-1
18,2022-09-19,4,0.0,0.0,8.5,0.0,68,16,22,-6
18,2022-09-19,1,0.0,0.0,8.5,0.0,69,1,2,-1
18,2022-09-19,2,0.0,0.0,8.5,0.0,69,15,16,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,69,8,6,2
18,2022-09-19,4,0.0,0.0,8.5,0.0,69,17,18,-1
18,2022-09-19,1,0.0,0.0,8.5,0.0,70,1,0,1
18,2022-09-19,2,0.0,0.0,8.5,0.0,70,20,13,7
18,2022-09-19,3,0.0,0.0,8.5,0.0,70,13,13,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,70,19,30,-11
18,2022-09-19,1,0.0,0.0,8.5,0.0,71,0,0,0
18,2022-09-19,2,0.0,0.0,8.5,0.0,71,0,1,-1
18,2022-09-19,3,0.0,0.0,8.5,0.0,71,0,0,0
18,2022-09-19,4,0.0,0.0,8.5,0.0,71,0,0,0
18,2022-09-19,1,0.0,0.0,8.5,0.0,72,1,1,0
